title,magnitude,date_time,cdi,mmi,alert,tsunami,sig,net,nst,dmin,gap,magType,depth,latitude,longitude,location,continent,country,year,month,day,hour,day_of_week,quarter,magnitude_from_title,city,location_country,magnitude_category,depth_category,seismic_energy,alert_level,distance_from_equator,time_of_day,season,magnitude_depth_ratio,is_coastal
"M 6.5 - 31 km SW of Ashk?sham, Afghanistan",6.5,1999-11-08 16:45:00,0,4,unknown,0,650,us,0,0.0,0.0,mwc,228.4,36.522,71.24,"Ashk?sham, Afghanistan",Asia,Afghanistan,1999,11,8,16,0,4,6.5,Ashk?sham,Afghanistan,Major,Intermediate,354813389233576.06,unknown,36.522,Afternoon,Fall,0.028458844133099823,False
"M 7.1 - Hector Mine, CA Earthquake",7.1,1999-10-16 09:46:00,8,8,unknown,0,1576,ci,73,0.0,57.0,mw,13.73,34.6033,-116.265,"Hector Mine, CA Earthquake",North America,United States of America,1999,10,16,9,5,4,7.1,Hector Mine,CA Earthquake,Severe,Very Shallow,2818382931264449.0,unknown,34.6033,Morning,Fall,0.5171158048069919,True
"M 7.5 - 15 km W of San Baltazar Loxicha, Mexico",7.5,1999-09-30 16:31:00,0,8,unknown,0,865,us,0,0.0,0.0,mwc,60.6,16.059,-96.931,"San Baltazar Loxicha, Mexico",North America,Mexico,1999,9,30,16,3,3,7.5,San Baltazar Loxicha,Mexico,Severe,Very Shallow,1.1220184543019652e+16,unknown,16.059,Afternoon,Summer,0.12376237623762376,False
"M 6.5 - 31 km SE of Puli, Taiwan",6.5,1999-09-25 23:52:00,0,7,unknown,0,650,us,0,0.0,0.0,mwc,17.0,23.738,121.158,"Puli, Taiwan",Asia,Taiwan,1999,9,25,23,5,3,6.5,Puli,Taiwan,Major,Very Shallow,354813389233576.06,unknown,23.738,Evening,Summer,0.38235294117647056,True
"M 7.7 - 21 km S of Puli, Taiwan",7.7,1999-09-20 17:47:00,0,9,unknown,0,912,us,0,0.0,0.0,mwc,33.0,23.772,120.982,"Puli, Taiwan",Asia,Taiwan,1999,9,20,17,0,3,7.7,Puli,Taiwan,Catastrophic,Very Shallow,2.2387211385683468e+16,unknown,23.772,Afternoon,Summer,0.23333333333333334,True
"M 6.6 - 66 km E of Lakatoro, Vanuatu",6.6,1999-08-22 12:40:00,0,6,unknown,0,670,us,0,0.0,0.0,mwc,33.0,-16.117,168.039,"Lakatoro, Vanuatu",Unknown,Vanuatu,1999,8,22,12,6,3,6.6,Lakatoro,Vanuatu,Great,Very Shallow,501187233627271.44,unknown,16.117,Morning,Summer,0.19999999999999998,True
"M 6.9 - 42 km S of Quepos, Costa Rica",6.9,1999-08-20 10:02:00,0,6,unknown,0,732,us,0,0.0,0.0,mwc,20.0,9.044,-84.159,"Quepos, Costa Rica",Unknown,Costa Rica,1999,8,20,10,4,3,6.9,Quepos,Costa Rica,Great,Very Shallow,1412537544622761.2,unknown,9.044,Morning,Summer,0.34500000000000003,True
"M 7.6 - 4 km ESE of Derince, Turkey",7.6,1999-08-17 00:01:00,0,9,unknown,0,889,us,0,0.0,0.0,mwc,17.0,40.748,29.864,"Derince, Turkey",Asia,Turkey,1999,8,17,0,1,3,7.6,Derince,Turkey,Catastrophic,Very Shallow,1.5848931924611108e+16,unknown,40.748,Night,Summer,0.44705882352941173,True
"M 6.7 - 16 km N of Potrerillos, Honduras",6.7,1999-07-11 14:14:00,0,8,unknown,0,691,us,0,0.0,0.0,mwc,10.0,15.782,-88.33,"Potrerillos, Honduras",Unknown,Guatemala,1999,7,11,14,6,3,6.7,Potrerillos,Honduras,Great,Very Shallow,707945784384140.2,unknown,15.782,Afternoon,Summer,0.67,True
"M 7.0 - 1 km SE of Texcala, Mexico",7.0,1999-06-15 20:42:00,0,7,unknown,0,754,us,0,0.0,0.0,mwc,70.0,18.386,-97.436,"Texcala, Mexico",North America,Mexico,1999,6,15,20,1,2,7.0,Texcala,Mexico,Great,Very Shallow,1995262314968882.8,unknown,18.386,Evening,Spring,0.1,False
"M 6.6 - 113 km SE of Kokopo, Papua New Guinea",6.6,1999-05-17 10:07:00,0,5,unknown,0,670,us,0,0.0,0.0,mwc,27.0,-5.165,152.877,"Kokopo, Papua New Guinea",Unknown,Papua New Guinea,1999,5,17,10,0,2,6.6,Kokopo,Papua New Guinea,Great,Very Shallow,501187233627271.44,unknown,5.165,Morning,Spring,0.24444444444444444,True
"M 7.1 - 51 km SSE of Kokopo, Papua New Guinea",7.1,1999-05-16 00:51:00,0,7,unknown,0,776,us,0,0.0,0.0,mwc,73.7,-4.751,152.486,"Kokopo, Papua New Guinea",Unknown,Papua New Guinea,1999,5,16,0,6,2,7.1,Kokopo,Papua New Guinea,Severe,Shallow,2818382931264449.0,unknown,4.751,Night,Spring,0.09633649932157394,False
"M 7.1 - 92 km ENE of Kimbe, Papua New Guinea",7.1,1999-05-10 20:33:00,0,7,unknown,0,776,us,0,0.0,0.0,mwb,138.0,-5.159,150.88,"Kimbe, Papua New Guinea",Unknown,Papua New Guinea,1999,5,10,20,0,2,7.1,Kimbe,Papua New Guinea,Severe,Shallow,2818382931264449.0,unknown,5.159,Evening,Spring,0.05144927536231884,False
"M 6.8 - 132 km WSW of Haveluloto, Tonga",6.8,1999-04-13 10:38:00,0,5,unknown,0,711,us,0,0.0,0.0,mwc,164.2,-21.422,-176.46,"Haveluloto, Tonga",Unknown,Tonga,1999,4,13,10,1,2,6.8,Haveluloto,Tonga,Great,Intermediate,1000000000000000.0,unknown,21.422,Morning,Spring,0.04141291108404385,False
"M 7.4 - 63 km W of Kimbe, Papua New Guinea",7.4,1999-04-05 11:08:00,0,7,unknown,0,842,us,0,0.0,0.0,mwc,150.0,-5.591,149.568,"Kimbe, Papua New Guinea",Unknown,Papua New Guinea,1999,4,5,11,0,2,7.4,Kimbe,Papua New Guinea,Severe,Shallow,7943282347242854.0,unknown,5.591,Morning,Spring,0.04933333333333333,False
"M 6.8 - 6 km SE of Camaná, Peru",6.8,1999-04-03 06:17:00,0,7,unknown,0,711,us,0,0.0,0.0,mwc,87.2,-16.66,-72.662,"Camaná, Peru",South America,Peru,1999,4,3,6,5,2,6.8,Camaná,Peru,Great,Shallow,1000000000000000.0,unknown,16.66,Night,Spring,0.07798165137614678,False
"M 6.6 - 9 km NNW of P?palkoti, India",6.6,1999-03-28 19:05:00,0,7,unknown,0,670,us,0,0.0,0.0,mwb,15.0,30.512,79.403,"P?palkoti, India",Asia,India,1999,3,28,19,6,1,6.6,P?palkoti,India,Great,Very Shallow,501187233627271.44,unknown,30.512,Evening,Winter,0.44,True
"M 6.9 - 78 km WSW of Adak, Alaska",6.9,1999-03-20 10:47:00,0,6,unknown,0,732,us,0,0.0,0.0,mwc,33.0,51.587,-177.668,"Adak, Alaska",North America,United States of America,1999,3,20,10,5,1,6.9,Adak,Alaska,Great,Very Shallow,1412537544622761.2,unknown,51.587,Morning,Winter,0.2090909090909091,True
"M 6.9 - 123 km SE of Vilyuchinsk, Russia",6.9,1999-03-08 12:25:00,0,5,unknown,0,732,us,0,0.0,0.0,mwc,56.6,52.056,159.52,"Vilyuchinsk, Russia",Unknown,Russia,1999,3,8,12,0,1,6.9,Vilyuchinsk,Russia,Great,Very Shallow,1412537544622761.2,unknown,52.056,Morning,Winter,0.12190812720848057,False
"M 7.1 - 69 km S of Tabiauan, Philippines",7.1,1999-03-04 08:52:00,0,6,unknown,0,776,us,0,0.0,0.0,mwc,33.0,5.397,121.937,"Tabiauan, Philippines",Unknown,Philippines,1999,3,4,8,3,1,7.1,Tabiauan,Philippines,Severe,Very Shallow,2818382931264449.0,unknown,5.397,Morning,Winter,0.21515151515151515,True
"M 6.6 - 110 km SSE of K?h Sef?d, Iran",6.6,1999-03-04 05:38:00,0,7,unknown,0,670,us,0,0.0,0.0,mwc,33.0,28.343,57.193,"K?h Sef?d, Iran",Asia,Iran,1999,3,4,5,3,1,6.6,K?h Sef?d,Iran,Great,Very Shallow,501187233627271.44,unknown,28.343,Night,Winter,0.19999999999999998,True
"M 7.3 - 146 km NW of Sola, Vanuatu",7.3,1999-02-06 21:47:00,0,7,unknown,0,820,us,0,0.0,0.0,mwc,90.1,-12.853,166.697,"Sola, Vanuatu",Unknown,Vanuatu,1999,2,6,21,5,1,7.3,Sola,Vanuatu,Severe,Shallow,5623413251903491.0,unknown,12.853,Evening,Winter,0.08102108768035517,False
"M 6.6 - 18 km WSW of Nikolski, Alaska",6.6,1999-01-28 08:10:00,0,6,unknown,0,670,us,0,0.0,0.0,mwc,67.2,52.886,-169.123,"Nikolski, Alaska",North America,United States of America,1999,1,28,8,3,1,6.6,Nikolski,Alaska,Great,Very Shallow,501187233627271.44,unknown,52.886,Morning,Winter,0.0982142857142857,False
"M 7.0 - 110 km ESE of Kokopo, Papua New Guinea",7.0,1999-01-19 03:35:00,0,7,unknown,0,754,us,0,0.0,0.0,mwc,114.1,-4.596,153.235,"Kokopo, Papua New Guinea",Unknown,Papua New Guinea,1999,1,19,3,1,1,7.0,Kokopo,Papua New Guinea,Great,Shallow,1995262314968882.8,unknown,4.596,Night,Winter,0.06134969325153374,False
"M 6.8 - 131 km WSW of Haveluloto, Tonga",6.8,1998-12-27 00:38:00,0,5,unknown,0,711,us,0,0.0,0.0,mwc,144.3,-21.632,-176.376,"Haveluloto, Tonga",Unknown,Tonga,1998,12,27,0,6,4,6.8,Haveluloto,Tonga,Great,Shallow,1000000000000000.0,unknown,21.632,Night,Fall,0.04712404712404712,False
"M 7.7 - 264 km ESE of Luwuk, Indonesia",7.7,1998-11-29 14:10:00,0,7,unknown,0,912,us,0,0.0,0.0,mwc,33.0,-2.071,124.891,"Luwuk, Indonesia",Unknown,Indonesia,1998,11,29,14,6,4,7.7,Luwuk,Indonesia,Catastrophic,Very Shallow,2.2387211385683468e+16,unknown,2.071,Afternoon,Fall,0.23333333333333334,True
"M 7.0 - 278 km NE of Lospalos, Timor Leste",7.0,1998-11-09 05:38:00,0,7,unknown,0,754,us,0,0.0,0.0,mwc,33.0,-6.92,128.946,"Lospalos, Timor Leste",Unknown,Indonesia,1998,11,9,5,0,4,7.0,Lospalos,Timor Leste,Great,Very Shallow,1995262314968882.8,unknown,6.92,Night,Fall,0.21212121212121213,True
"M 6.7 - 282 km NE of Lospalos, Timor Leste",6.7,1998-11-09 05:30:00,0,6,unknown,0,691,us,0,0.0,0.0,mwc,33.0,-6.954,129.022,"Lospalos, Timor Leste",Unknown,Indonesia,1998,11,9,5,0,4,6.7,Lospalos,Timor Leste,Great,Very Shallow,707945784384140.2,unknown,6.954,Night,Fall,0.20303030303030303,True
"M 6.6 - 8 km WSW of Sumberpucung, Indonesia",6.6,1998-09-28 13:34:00,0,5,unknown,0,670,us,0,0.0,0.0,mwb,151.6,-8.194,112.413,"Sumberpucung, Indonesia",Unknown,Indonesia,1998,9,28,13,0,3,6.6,Sumberpucung,Indonesia,Great,Intermediate,501187233627271.44,unknown,8.194,Afternoon,Summer,0.043535620052770445,False
"M 6.6 - 66 km NNW of Coquimbo, Chile",6.6,1998-09-03 17:37:00,0,6,unknown,0,670,us,0,0.0,0.0,mwc,27.0,-29.45,-71.715,"Coquimbo, Chile",Unknown,Chile,1998,9,3,17,3,3,6.6,Coquimbo,Chile,Great,Very Shallow,501187233627271.44,unknown,29.45,Afternoon,Summer,0.24444444444444444,True
"M 6.8 - 123 km SSE of Pondaguitan, Philippines",6.8,1998-09-02 08:37:00,0,5,unknown,0,711,us,0,0.0,0.0,mwc,50.0,5.41,126.764,"Pondaguitan, Philippines",Unknown,Indonesia,1998,9,2,8,2,3,6.8,Pondaguitan,Philippines,Great,Very Shallow,1000000000000000.0,unknown,5.41,Morning,Summer,0.136,False
"M 7.2 - 3 km E of Bahía de Caráquez, Ecuador",7.2,1998-08-04 18:59:00,0,7,unknown,0,798,us,0,0.0,0.0,mwc,33.0,-0.593,-80.393,"Bahía de Caráquez, Ecuador",South America,Ecuador,1998,8,4,18,1,3,7.2,Bahía de Caráquez,Ecuador,Severe,Very Shallow,3981071705534985.5,unknown,0.593,Afternoon,Summer,0.2181818181818182,True
"M 6.7 - 192 km W of Abepura, Indonesia",6.7,1998-07-29 18:00:00,0,6,unknown,0,691,us,0,0.0,0.0,mwc,33.0,-2.693,138.901,"Abepura, Indonesia",Unknown,Indonesia,1998,7,29,18,2,3,6.7,Abepura,Indonesia,Great,Very Shallow,707945784384140.2,unknown,2.693,Afternoon,Summer,0.20303030303030303,True
"M 7.0 - 50 km WNW of Aitape, Papua New Guinea",7.0,1998-07-17 08:49:00,0,7,unknown,0,754,us,0,0.0,0.0,mwc,10.0,-2.961,141.926,"Aitape, Papua New Guinea",Unknown,Papua New Guinea,1998,7,17,8,4,3,7.0,Aitape,Papua New Guinea,Great,Very Shallow,1995262314968882.8,unknown,2.961,Morning,Summer,0.7,True
"M 7.0 - 52 km SE of Lata, Solomon Islands",7.0,1998-07-16 11:56:00,0,7,unknown,0,754,us,0,0.0,0.0,mwc,110.2,-11.04,166.16,"Lata, Solomon Islands",Unknown,Solomon Islands,1998,7,16,11,3,3,7.0,Lata,Solomon Islands,Great,Shallow,1995262314968882.8,unknown,11.04,Morning,Summer,0.06352087114337568,False
"M 6.6 - 24 km E of Rust?q, Afghanistan",6.6,1998-05-30 06:22:00,0,6,unknown,0,670,us,0,0.0,0.0,mwb,33.0,37.106,70.11,"Rust?q, Afghanistan",Asia,Afghanistan,1998,5,30,6,5,2,6.6,Rust?q,Afghanistan,Great,Very Shallow,501187233627271.44,unknown,37.106,Night,Spring,0.19999999999999998,True
"M 6.6 - 25 km NNW of Mizque, Bolivia",6.6,1998-05-22 04:48:00,0,8,unknown,0,670,us,0,0.0,0.0,mwb,24.0,-17.731,-65.431,"Mizque, Bolivia",South America,Bolivia,1998,5,22,4,4,2,6.6,Mizque,Bolivia,Great,Very Shallow,501187233627271.44,unknown,17.731,Night,Spring,0.27499999999999997,True
"M 6.7 - 127 km NNW of Palu, Indonesia",6.7,1998-05-21 05:34:00,0,6,unknown,0,691,us,0,0.0,0.0,mwb,33.0,0.207,119.584,"Palu, Indonesia",Unknown,Indonesia,1998,5,21,5,3,2,6.7,Palu,Indonesia,Great,Very Shallow,707945784384140.2,unknown,0.207,Night,Spring,0.20303030303030303,True
"M 6.6 - 108 km SW of Kokopo, Papua New Guinea",6.6,1998-05-13 23:02:00,0,6,unknown,0,670,us,0,0.0,0.0,mwc,61.4,-5.147,151.714,"Kokopo, Papua New Guinea",Unknown,Papua New Guinea,1998,5,13,23,2,2,6.6,Kokopo,Papua New Guinea,Great,Very Shallow,501187233627271.44,unknown,5.147,Evening,Spring,0.10749185667752442,False
"M 7.5 - 254 km SSE of Ishigaki, Japan",7.5,1998-05-03 23:30:00,0,5,unknown,0,865,us,0,0.0,0.0,mwb,33.0,22.306,125.308,"Ishigaki, Japan",Unknown,Japan,1998,5,3,23,6,2,7.5,Ishigaki,Japan,Severe,Very Shallow,1.1220184543019652e+16,unknown,22.306,Evening,Spring,0.22727272727272727,True
"M 6.6 - 43 km NE of San Fernando, Peru",6.6,1998-04-03 22:01:00,0,5,unknown,0,670,us,0,0.0,0.0,mwc,164.6,-8.148,-74.238,"San Fernando, Peru",South America,Peru,1998,4,3,22,4,2,6.6,San Fernando,Peru,Great,Intermediate,501187233627271.44,unknown,8.148,Evening,Spring,0.040097205346294046,False
"M 7.0 - 95 km W of Pariaman, Indonesia",7.0,1998-04-01 17:56:00,0,6,unknown,0,754,us,0,0.0,0.0,mwc,55.7,-0.544,99.261,"Pariaman, Indonesia",Unknown,Indonesia,1998,4,1,17,2,2,7.0,Pariaman,Indonesia,Great,Very Shallow,1995262314968882.8,unknown,0.544,Afternoon,Spring,0.12567324955116696,False
"M 6.6 - 52 km ESE of Kerman, Iran",6.6,1998-03-14 19:40:00,0,8,unknown,0,670,us,0,0.0,0.0,mwc,9.0,30.154,57.605,"Kerman, Iran",Asia,Iran,1998,3,14,19,5,1,6.6,Kerman,Iran,Great,Very Shallow,501187233627271.44,unknown,30.154,Evening,Winter,0.7333333333333333,True
"M 7.1 - 34 km SSE of Antofagasta, Chile",7.1,1998-01-30 12:16:00,0,7,unknown,0,776,us,0,0.0,0.0,mwc,42.0,-23.913,-70.207,Ant,South America,Chile,1998,1,30,12,4,1,7.1,Ant,,Severe,Very Shallow,2818382931264449.0,unknown,23.913,Morning,Winter,0.16904761904761903,True
"M 6.7 - 149 km ENE of Labasa, Fiji",6.7,1998-01-12 16:36:00,0,6,unknown,0,691,us,0,0.0,0.0,mwc,23.4,-15.848,-179.376,"Labasa, Fiji",Unknown,Fiji,1998,1,12,16,0,1,6.7,Labasa,Fiji,Great,Very Shallow,707945784384140.2,unknown,15.848,Afternoon,Winter,0.28632478632478636,True
"M 6.6 - 47 km SSW of Ovalle, Chile",6.6,1998-01-12 10:14:00,0,7,unknown,0,670,us,0,0.0,0.0,mwc,34.8,-30.985,-71.41,"Ovalle, Chile",South America,Chile,1998,1,12,10,0,1,6.6,Ovalle,Chile,Great,Very Shallow,501187233627271.44,unknown,30.985,Morning,Winter,0.18965517241379312,True
"M 6.6 - 10 km SSW of San José El Ídolo, Guatemala",6.6,1998-01-10 08:20:00,0,6,unknown,0,670,us,0,0.0,0.0,mwc,33.0,14.374,-91.473,"San José El Ídolo, Guatemala",Unknown,Guatemala,1998,1,10,8,5,1,6.6,San José El Ídolo,Guatemala,Great,Very Shallow,501187233627271.44,unknown,14.374,Morning,Winter,0.19999999999999998,True
"M 7.2 - 117 km N of Finschhafen, Papua New Guinea",7.2,1997-12-22 02:05:00,0,6,unknown,0,798,us,0,0.0,0.0,mwc,179.3,-5.495,147.867,"Finschhafen, Papua New Guinea",Unknown,Papua New Guinea,1997,12,22,2,0,4,7.2,Finschhafen,Papua New Guinea,Severe,Intermediate,3981071705534985.5,unknown,5.495,Night,Fall,0.040156162855549356,False
"M 7.8 - 156 km S of Ust’-Kamchatsk Staryy, Russia",7.8,1997-12-05 11:26:00,0,7,unknown,0,936,us,0,0.0,0.0,mwc,33.0,54.841,162.035,"Ust’-Kamchatsk Staryy, Russia",Asia,Russia,1997,12,5,11,4,4,7.8,Ust’-Kamchatsk Staryy,Russia,Catastrophic,Very Shallow,3.162277660168379e+16,unknown,54.841,Morning,Fall,0.23636363636363636,True
"M 7.0 - 97 km NW of Gorontalo, Indonesia",7.0,1997-11-25 12:14:00,0,6,unknown,0,754,us,0,0.0,0.0,mwc,24.0,1.241,122.536,"Gorontalo, Indonesia",Unknown,Indonesia,1997,11,25,12,1,4,7.0,Gorontalo,Indonesia,Great,Very Shallow,1995262314968882.8,unknown,1.241,Morning,Fall,0.2916666666666667,True
"M 6.6 - 22 km SW of Lithakiá, Greece",6.6,1997-11-18 13:07:00,0,7,unknown,0,670,us,0,0.0,0.0,mwc,33.0,37.57,20.656,"Lithakiá, Greece",Europe,Greece,1997,11,18,13,1,4,6.6,Lithakiá,Greece,Great,Very Shallow,501187233627271.44,unknown,37.57,Afternoon,Fall,0.19999999999999998,True
"M 7.0 - 34 km ESE of Port-Olry, Vanuatu",7.0,1997-11-15 18:59:00,0,6,unknown,0,754,us,0,0.0,0.0,mwc,123.1,-15.145,167.375,"Port-Olry, Vanuatu",Unknown,Vanuatu,1997,11,15,18,5,4,7.0,Port-Olry,Vanuatu,Great,Shallow,1995262314968882.8,unknown,15.145,Afternoon,Fall,0.05686433793663688,False
"M 6.5 - 13 km NNE of San Sebastián, El Salvador",6.5,1997-11-09 22:56:00,0,4,unknown,0,650,us,0,0.0,0.0,mwb,176.4,13.849,-88.808,"San Sebastián, El Salvador",Unknown,El Salvador,1997,11,9,22,6,4,6.5,San Sebastián,El Salvador,Major,Intermediate,354813389233576.06,unknown,13.849,Evening,Fall,0.036848072562358274,False
M 7.5 - western Xizang,7.5,1997-11-08 10:02:00,0,7,unknown,0,865,us,0,0.0,0.0,mwc,33.0,35.069,87.325,western Xizang,Asia,People's Republic of China,1997,11,8,10,5,4,7.5,western Xizang,,Severe,Very Shallow,1.1220184543019652e+16,unknown,35.069,Morning,Fall,0.22727272727272727,True
"M 7.2 - 51 km N of Barranca, Peru",7.2,1997-10-28 06:15:00,0,7,unknown,0,798,us,0,0.0,0.0,mwc,112.0,-4.368,-76.681,"Barranca, Peru",South America,Peru,1997,10,28,6,1,4,7.2,Barranca,Peru,Severe,Shallow,3981071705534985.5,unknown,4.368,Night,Fall,0.0642857142857143,False
"M 7.1 - 36 km SW of Monte Patria, Chile",7.1,1997-10-15 01:03:00,0,7,unknown,0,776,us,0,0.0,0.0,mwc,58.0,-30.933,-71.22,"Monte Patria, Chile",South America,Chile,1997,10,15,1,2,4,7.1,Monte Patria,Chile,Severe,Very Shallow,2818382931264449.0,unknown,30.933,Night,Fall,0.12241379310344827,False
"M 7.8 - 192 km WSW of Haveluloto, Tonga",7.8,1997-10-14 09:53:00,0,7,unknown,0,936,us,0,0.0,0.0,mwb,167.3,-22.101,-176.772,"Haveluloto, Tonga",Unknown,Tonga,1997,10,14,9,1,4,7.8,Haveluloto,Tonga,Catastrophic,Intermediate,3.162277660168379e+16,unknown,22.101,Morning,Fall,0.04662283323371189,False
"M 6.5 - 18 km E of Talisay, Philippines",6.5,1997-10-06 12:30:00,0,5,unknown,0,650,us,0,0.0,0.0,mwb,105.6,9.79,125.779,"Talisay, Philippines",Unknown,Philippines,1997,10,6,12,0,4,6.5,Talisay,Philippines,Major,Shallow,354813389233576.06,unknown,9.79,Morning,Fall,0.061553030303030304,False
"M 6.8 - 24 km SW of Roncesvalles, Colombia",6.8,1997-09-02 12:13:00,0,5,unknown,0,711,us,0,0.0,0.0,mwb,198.7,3.849,-75.749,"Roncesvalles, Colombia",South America,Colombia,1997,9,2,12,1,3,6.8,Roncesvalles,Colombia,Great,Intermediate,1000000000000000.0,unknown,3.849,Morning,Summer,0.034222445898339206,False
"M 6.6 - 64 km NNE of Angoram, Papua New Guinea",6.6,1997-08-29 08:14:00,0,6,unknown,0,670,us,0,0.0,0.0,mwc,22.8,-3.562,144.362,"Angoram, Papua New Guinea",Unknown,Papua New Guinea,1997,8,29,8,4,3,6.6,Angoram,Papua New Guinea,Great,Very Shallow,501187233627271.44,unknown,3.562,Morning,Summer,0.28947368421052627,True
"M 6.9 - 4 km ENE of El Ciruelo, Mexico",6.9,1997-07-19 14:22:00,0,6,unknown,0,732,us,0,0.0,0.0,mwb,33.0,16.333,-98.216,"El Ciruelo, Mexico",North America,Mexico,1997,7,19,14,5,3,6.9,El Ciruelo,Mexico,Great,Very Shallow,1412537544622761.2,unknown,16.333,Afternoon,Summer,0.2090909090909091,True
"M 7.0 - 26 km WSW of Carúpano, Venezuela",7.0,1997-07-09 19:24:00,0,8,unknown,0,754,us,0,0.0,0.0,mwc,19.9,10.598,-63.486,"Carúpano, Venezuela",Unknown,Venezuela,1997,7,9,19,2,3,7.0,Carúpano,Venezuela,Great,Very Shallow,1995262314968882.8,unknown,10.598,Evening,Summer,0.35175879396984927,True
"M 6.8 - 52 km WSW of Coquimbo, Chile",6.8,1997-07-06 09:54:00,0,6,unknown,0,711,us,0,0.0,0.0,mwc,19.0,-30.058,-71.872,"Coquimbo, Chile",Unknown,Chile,1997,7,6,9,6,3,6.8,Coquimbo,Chile,Great,Very Shallow,1000000000000000.0,unknown,30.058,Morning,Summer,0.35789473684210527,True
"M 6.5 - 5 km ENE of Churumuco de Morelos, Mexico",6.5,1997-05-22 07:50:00,0,6,unknown,0,650,us,0,0.0,0.0,mwc,70.0,18.684,-101.604,"Churumuco de Morelos, Mexico",North America,Mexico,1997,5,22,7,3,2,6.5,Churumuco de Morelos,Mexico,Major,Very Shallow,354813389233576.06,unknown,18.684,Morning,Spring,0.09285714285714286,False
"M 6.8 - 99 km S of Isangel, Vanuatu",6.8,1997-05-21 14:10:00,0,6,unknown,0,711,us,0,0.0,0.0,mwc,57.0,-20.438,169.287,"Isangel, Vanuatu",Unknown,Vanuatu,1997,5,21,14,2,2,6.8,Isangel,Vanuatu,Great,Very Shallow,1000000000000000.0,unknown,20.438,Afternoon,Spring,0.11929824561403508,False
"M 6.5 - 51 km S of Jurm, Afghanistan",6.5,1997-05-13 14:13:00,0,4,unknown,0,650,us,0,0.0,0.0,mwb,196.0,36.411,70.945,"Jurm, Afghanistan",Asia,Afghanistan,1997,5,13,14,1,2,6.5,Jurm,Afghanistan,Major,Intermediate,354813389233576.06,unknown,36.411,Afternoon,Spring,0.03316326530612245,False
"M 7.3 - 58 km E of Q?’en, Iran",7.3,1997-05-10 07:57:00,0,9,unknown,0,820,us,0,0.0,0.0,mwb,10.0,33.825,59.809,"Q?’en, Iran",Asia,Iran,1997,5,10,7,5,2,7.3,Q?’en,Iran,Severe,Very Shallow,5623413251903491.0,unknown,33.825,Morning,Spring,0.73,True
"M 6.5 - 49 km N of Yigo Village, Guam",6.5,1997-04-23 19:44:00,0,6,unknown,0,650,us,0,0.0,0.0,mwc,100.8,13.986,144.901,"Yigo Village, Guam",Unknown,Guam,1997,4,23,19,2,2,6.5,Yigo Village,Guam,Major,Shallow,354813389233576.06,unknown,13.986,Evening,Spring,0.06448412698412699,False
"M 6.7 - 18 km WSW of Scarborough, Trinidad and Tobago",6.7,1997-04-22 09:31:00,0,7,unknown,0,691,us,0,0.0,0.0,mwb,5.0,11.112,-60.892,"Scarborough, Trinidad and Tobago",Unknown,Trinidad and Tobago,1997,4,22,9,1,2,6.7,Scarborough,Trinidad and Tobago,Great,Very Shallow,707945784384140.2,unknown,11.112,Morning,Spring,1.34,True
"M 7.7 - 171 km NNW of Sola, Vanuatu",7.7,1997-04-21 12:02:00,0,6,unknown,0,912,us,0,0.0,0.0,mwc,33.0,-12.584,166.676,"Sola, Vanuatu",Unknown,Vanuatu,1997,4,21,12,0,2,7.7,Sola,Vanuatu,Catastrophic,Very Shallow,2.2387211385683468e+16,unknown,12.584,Morning,Spring,0.23333333333333334,True
"M 6.5 - 49 km W of Finschhafen, Papua New Guinea",6.5,1997-04-05 12:23:00,0,6,unknown,0,650,us,0,0.0,0.0,mwc,69.1,-6.485,147.408,"Finschhafen, Papua New Guinea",Unknown,Papua New Guinea,1997,4,5,12,5,2,6.5,Finschhafen,Papua New Guinea,Major,Very Shallow,354813389233576.06,unknown,6.485,Morning,Spring,0.09406657018813315,False
"M 6.9 - 121 km E of Kinablangan, Philippines",6.9,1997-03-11 19:22:00,0,5,unknown,0,732,us,0,0.0,0.0,mwb,10.0,7.742,127.647,"Kinablangan, Philippines",Unknown,Philippines,1997,3,11,19,1,1,6.9,Kinablangan,Philippines,Great,Very Shallow,1412537544622761.2,unknown,7.742,Evening,Winter,0.6900000000000001,True
"M 7.1 - 29 km ESE of Harnai, Pakistan",7.1,1997-02-27 21:08:00,0,6,unknown,0,776,us,0,0.0,0.0,mwc,33.0,29.976,68.208,"Harnai, Pakistan",Asia,Pakistan,1997,2,27,21,3,1,7.1,Harnai,Pakistan,Severe,Very Shallow,2818382931264449.0,unknown,29.976,Evening,Winter,0.21515151515151515,True
M 6.5 - Turkmenistan-Iran border region,6.5,1997-02-04 10:37:00,0,8,unknown,0,650,us,0,0.0,0.0,mwc,10.0,37.661,57.291,Turkmenistan-Iran border region,Asia,Iran,1997,2,4,10,1,1,6.5,Turkmenistan-Iran border region,,Major,Very Shallow,354813389233576.06,unknown,37.661,Morning,Winter,0.65,True
"M 7.2 - 46 km WNW of El Habillal, Mexico",7.2,1997-01-11 20:28:00,0,7,unknown,0,798,us,0,0.0,0.0,mwb,33.0,18.219,-102.756,"El Habillal, Mexico",North America,Mexico,1997,1,11,20,5,1,7.2,El Habillal,Mexico,Severe,Very Shallow,3981071705534985.5,unknown,18.219,Evening,Winter,0.2181818181818182,True
